,id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,lot_shape,utilities,lot_config,land_slope,neighborhood,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,heating_qc,electrical,low_qual_fin_sf,gr_liv_area,full_bath,half_bath,kitchen_abvgr,kitchen_qual,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,pool_area,pool_qc,fence,misc_val,mo_sold,yr_sold,saleprice,original,porch,total_sf,total_rooms
488,2400,528164040,twenty,RL,72.0,11846,2,3,Inside,2,NridgHt,1Story,9,5,2003,2004,Hip,VinylSd,VinylSd,BrkFace,562.0,3,2,PConc,6.0,4.0,4.0,6.0,1567.0,1.0,0.0,225.0,4,4.0,0,1792,3.0,0.0,1,4,7,1,5.0,Attchd,2003.0,3.0,3.0,874.0,4.0,4.0,2,206,0,0.0,0.0,0,8,2006,12.832011076396668,train,1,3584.0,8
489,1068,528178070,sixty,RL,130.0,16900,3,3,Inside,2,NridgHt,2Story,8,5,2001,2002,Gable,VinylSd,VinylSd,BrkFace,1110.0,3,2,PConc,6.0,4.0,2.0,6.0,1075.0,1.0,0.0,404.0,4,4.0,0,2649,3.0,1.0,1,3,7,1,4.0,Attchd,2001.0,3.0,3.0,746.0,4.0,4.0,2,0,0,0.0,0.0,0,1,2008,12.950981760648709,train,1,4128.0,14
490,361,527164060,sixty,RL,0.0,9636,2,3,Corner,2,Gilbert,2Story,6,5,1992,1993,Gable,VinylSd,VinylSd,None,0.0,2,2,PConc,5.0,4.0,1.0,1.0,0.0,1.0,0.0,808.0,3,4.0,0,1593,2.0,1.0,1,2,7,1,4.0,BuiltIn,1993.0,2.0,2.0,389.0,4.0,4.0,2,342,0,0.0,3.0,0,12,2009,12.089538829274222,train,1,2401.0,10
491,1493,908128050,eightyfive,RL,90.0,10012,3,3,Inside,2,Edwards,SFoyer,4,5,1972,1972,Gable,Plywood,Plywood,None,0.0,2,2,CBlock,5.0,4.0,3.0,4.0,920.0,3.0,180.0,38.0,2,4.0,0,1181,3.0,0.0,1,2,7,0,0.0,Detchd,1974.0,2.0,2.0,588.0,4.0,4.0,2,0,0,0.0,3.0,0,4,2008,11.831379196088763,train,1,2319.0,9
492,1110,528390020,twenty,RL,91.0,14303,2,3,Corner,2,NoRidge,1Story,8,5,1994,1994,Hip,HdBoard,HdBoard,BrkFace,554.0,3,2,PConc,5.0,4.0,4.0,6.0,1314.0,1.0,0.0,672.0,4,4.0,0,1987,3.0,0.0,1,3,7,1,4.0,Attchd,1994.0,3.0,2.0,691.0,4.0,4.0,2,262,0,0.0,0.0,0,8,2008,12.616525295149378,train,1,3973.0,9
493,911,909250080,seventy,RL,43.0,5707,3,3,Inside,2,SWISU,2Story,6,6,1935,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,4.0,4.0,1.0,1.0,0.0,1.0,0.0,583.0,3,2.0,0,1242,1.0,1.0,1,2,7,1,5.0,Detchd,1926.0,1.0,1.0,180.0,3.0,4.0,2,329,0,0.0,0.0,0,3,2009,11.56171562913966,train,1,1825.0,9
494,2535,534201260,twenty,RL,78.0,9360,3,3,Inside,2,NAmes,1Story,6,7,1968,2004,Hip,HdBoard,HdBoard,BrkFace,203.0,2,2,CBlock,4.0,4.0,3.0,5.0,760.0,1.0,0.0,216.0,2,4.0,0,976,2.0,0.0,1,3,7,1,3.0,Attchd,1968.0,2.0,2.0,504.0,4.0,4.0,2,94,0,0.0,0.0,0,8,2006,11.967180737247824,train,0,1952.0,6
495,2030,903430050,fifty,RM,40.0,5680,3,3,Inside,2,OldTown,1.5Fin,5,3,1901,1950,Gable,AsbShng,AsbShng,None,0.0,2,2,CBlock,4.0,4.0,1.0,1.0,0.0,1.0,0.0,969.0,2,3.0,0,1214,1.0,0.0,1,2,7,0,0.0,Detchd,1920.0,1.0,1.0,216.0,4.0,4.0,0,0,0,0.0,3.0,0,9,2007,11.669929213779893,train,1,2183.0,8
496,2634,535478090,twenty,RL,70.0,7000,3,3,Inside,2,NAmes,1Story,5,6,1962,1962,Gable,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,4.0,4.0,1.0,4.0,468.0,1.0,0.0,396.0,3,4.0,0,864,1.0,1.0,1,2,7,0,0.0,Attchd,1962.0,1.0,1.0,336.0,4.0,4.0,2,0,0,0.0,2.0,0,2,2006,11.56171562913966,train,0,1728.0,8
497,1530,909256060,fifty,RL,51.0,10480,3,3,Inside,2,SWISU,1.5Fin,6,5,1936,1950,Gable,MetalSd,MetalSd,None,0.0,2,2,BrkTil,4.0,4.0,1.0,1.0,0.0,1.0,0.0,1064.0,4,3.0,473,1639,1.0,0.0,1,2,2,0,0.0,Detchd,1936.0,1.0,1.0,240.0,4.0,4.0,2,0,0,0.0,0.0,0,3,2008,11.652687407345388,train,0,2230.0,9
498,435,528112040,twenty,RL,95.0,11578,3,3,Inside,2,NridgHt,1Story,9,5,2008,2008,Gable,VinylSd,VinylSd,Stone,302.0,4,2,PConc,6.0,4.0,1.0,1.0,0.0,1.0,0.0,1736.0,4,4.0,0,1736,2.0,0.0,1,4,7,1,5.0,Attchd,2008.0,2.0,3.0,834.0,4.0,4.0,2,319,0,0.0,0.0,0,7,2009,12.793859310432293,train,1,3472.0,10
499,812,906226110,ninety,RL,64.0,7018,3,3,Inside,2,SawyerW,1Story,5,5,1979,1979,Gable,Plywood,Plywood,None,0.0,2,2,Slab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.0,0,1535,2.0,0.0,2,2,7,0,0.0,Attchd,1979.0,1.0,2.0,400.0,4.0,4.0,2,0,0,0.0,0.0,0,6,2009,11.685684782260491,train,0,1535.0,12
500,1202,534251280,sixty,RL,0.0,9130,3,3,Inside,2,NWAmes,2Story,6,8,1966,2000,Hip,HdBoard,HdBoard,BrkFace,252.0,2,2,CBlock,4.0,4.0,1.0,6.0,400.0,3.0,64.0,336.0,3,4.0,0,1632,1.0,2.0,1,3,7,0,0.0,Attchd,1966.0,1.0,2.0,484.0,4.0,4.0,2,0,0,0.0,0.0,0,7,2008,12.061046873479915,train,1,2432.0,11
501,666,535383120,thirty,RL,60.0,10800,3,3,Corner,2,OldTown,1Story,3,5,1890,1998,Gable,VinylSd,VinylSd,None,0.0,2,2,BrkTil,4.0,4.0,1.0,1.0,0.0,1.0,0.0,630.0,2,3.0,0,725,1.0,1.0,1,2,7,0,0.0,Detchd,1959.0,1.0,1.0,320.0,4.0,4.0,2,0,0,0.0,0.0,0,11,2009,11.2708539037705,train,1,1355.0,5
502,1751,528240020,sixty,RL,62.0,8244,2,3,Inside,2,Gilbert,2Story,7,5,2004,2004,Gable,VinylSd,VinylSd,None,0.0,3,2,PConc,5.0,4.0,1.0,1.0,0.0,1.0,0.0,840.0,4,4.0,0,1720,2.0,1.0,1,3,7,1,5.0,Attchd,2004.0,3.0,2.0,440.0,4.0,4.0,2,100,0,0.0,0.0,0,5,2007,12.119969946476761,train,1,2560.0,10
503,705,902135020,twenty,RM,60.0,6000,3,3,Inside,1,OldTown,1Story,4,4,1953,1953,Gable,MetalSd,MetalSd,None,0.0,1,2,CBlock,3.0,4.0,1.0,1.0,0.0,1.0,0.0,936.0,2,4.0,0,936,1.0,0.0,1,2,5,0,0.0,Detchd,1974.0,1.0,2.0,576.0,4.0,4.0,2,0,0,0.0,0.0,0,2,2009,11.440354772135393,train,1,1872.0,6
504,1744,528228375,hundredtwenty,RL,0.0,3621,3,3,Inside,2,Blmngtn,1Story,8,5,2003,2003,Hip,VinylSd,VinylSd,BrkFace,72.0,3,2,PConc,5.0,4.0,4.0,6.0,1084.0,1.0,0.0,322.0,4,4.0,0,1589,3.0,0.0,1,3,7,1,4.0,Attchd,2003.0,3.0,3.0,630.0,4.0,4.0,2,143,0,0.0,0.0,0,11,2007,12.330500223905226,train,1,2995.0,9
505,357,527163040,sixty,RL,59.0,7837,2,3,Inside,2,Gilbert,2Story,6,7,1993,1994,Gable,VinylSd,VinylSd,None,0.0,3,2,PConc,5.0,4.0,1.0,1.0,0.0,1.0,0.0,799.0,3,4.0,0,1571,2.0,1.0,1,2,7,1,4.0,Attchd,1993.0,2.0,2.0,380.0,4.0,4.0,2,0,0,0.0,0.0,0,5,2009,12.089538829274222,train,1,2370.0,10
506,2133,907192120,twenty,RL,72.0,10665,2,3,Inside,2,CollgCr,1Story,7,5,2003,2003,Gable,VinylSd,VinylSd,BrkFace,167.0,3,2,PConc,5.0,4.0,3.0,6.0,1013.0,1.0,0.0,440.0,4,4.0,0,1479,3.0,0.0,1,3,7,0,0.0,Attchd,2003.0,2.0,2.0,558.0,4.0,4.0,2,144,0,0.0,0.0,0,6,2007,12.328290278254423,train,1,2932.0,10
507,989,924100060,sixty,RL,70.0,10457,2,3,Inside,1,Mitchel,2Story,5,7,1969,1969,Gable,VinylSd,VinylSd,BrkFace,178.0,3,4,CBlock,4.0,4.0,4.0,4.0,496.0,2.0,288.0,0.0,4,4.0,0,1632,1.0,1.0,1,2,7,1,4.0,Attchd,1969.0,2.0,2.0,898.0,4.0,4.0,2,0,0,0.0,3.0,0,4,2009,12.061046873479915,train,1,2416.0,11
508,562,532378120,twenty,RL,60.0,8281,2,3,Inside,2,Sawyer,1Story,5,5,1965,1965,Gable,MetalSd,MetalSd,None,0.0,2,2,CBlock,4.0,4.0,1.0,3.0,553.0,4.0,311.0,0.0,3,4.0,0,864,1.0,0.0,1,2,7,1,2.0,Detchd,1965.0,1.0,1.0,360.0,4.0,4.0,2,0,0,0.0,2.0,0,12,2009,11.041048081342682,train,1,1728.0,8
509,1054,528104080,sixty,RL,67.0,14948,2,3,Inside,2,NridgHt,2Story,9,5,2008,2008,Hip,VinylSd,VinylSd,Stone,268.0,4,2,PConc,6.0,4.0,3.0,6.0,1330.0,1.0,0.0,122.0,4,4.0,0,2713,3.0,1.0,1,4,7,1,5.0,Attchd,2008.0,3.0,3.0,858.0,4.0,4.0,2,126,0,0.0,0.0,0,11,2008,13.008659261632127,train,1,4165.0,14
510,2850,909250070,seventy,RL,43.0,7000,3,3,Inside,2,SWISU,2Story,7,8,1926,1997,Gable,Wd Sdng,Stucco,None,0.0,2,2,BrkTil,4.0,4.0,1.0,5.0,424.0,1.0,0.0,200.0,4,4.0,0,1479,2.0,0.0,1,3,7,2,5.0,Detchd,1926.0,1.0,1.0,312.0,4.0,4.0,2,530,0,0.0,3.0,0,5,2006,11.982929094215963,train,1,2103.0,9
511,1082,528228405,hundredtwenty,RM,0.0,3940,3,3,Inside,2,Blmngtn,1Story,7,5,2004,2004,Hip,VinylSd,VinylSd,BrkFace,24.0,3,2,PConc,5.0,4.0,1.0,6.0,1087.0,1.0,0.0,306.0,4,4.0,0,1576,3.0,0.0,1,3,7,1,4.0,Attchd,2004.0,2.0,3.0,668.0,4.0,4.0,2,143,0,0.0,0.0,0,5,2008,12.301337369755954,train,1,2969.0,9
512,1440,907187080,twenty,RL,93.0,9382,2,3,CulDSac,2,CollgCr,1Story,7,5,1999,2000,Gable,VinylSd,VinylSd,BrkFace,125.0,3,2,PConc,5.0,4.0,1.0,1.0,0.0,1.0,0.0,1468.0,4,4.0,0,1479,2.0,0.0,1,3,7,0,0.0,Attchd,1999.0,2.0,2.0,577.0,4.0,4.0,2,120,0,0.0,0.0,0,7,2008,12.160028707028767,train,1,2947.0,9
513,2006,903201090,forty,RL,55.0,6854,3,3,Inside,1,BrkSide,1Story,5,7,1925,1994,Gable,MetalSd,MetalSd,None,0.0,2,3,PConc,4.0,4.0,1.0,2.0,317.0,3.0,227.0,212.0,2,3.0,0,1060,2.0,0.0,1,2,4,1,5.0,Detchd,1969.0,1.0,1.0,308.0,3.0,4.0,2,0,0,0.0,0.0,0,8,2007,11.824079893607152,train,1,1816.0,7
514,2082,905475520,thirty,RL,0.0,11515,2,3,CulDSac,2,Edwards,1Story,4,5,1958,1994,Gable,HdBoard,HdBoard,None,0.0,2,2,Slab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4.0,0,943,1.0,0.0,1,3,5,0,0.0,Detchd,1958.0,1.0,1.0,308.0,4.0,4.0,0,0,0,0.0,0.0,0,8,2007,11.289781913656018,train,1,943.0,8
515,2344,527302080,fifty,RL,0.0,13837,2,3,Corner,2,NWAmes,1.5Fin,7,5,1988,1988,Gable,HdBoard,HdBoard,BrkFace,178.0,3,3,PConc,5.0,5.0,1.0,6.0,1002.0,2.0,202.0,0.0,3,4.0,0,2183,2.0,1.0,1,3,7,0,0.0,Attchd,1988.0,1.0,3.0,786.0,4.0,4.0,2,0,0,0.0,0.0,0,2,2006,12.341477282536376,train,0,3387.0,13
516,248,906223090,sixty,RL,80.0,9938,3,3,Inside,2,SawyerW,2Story,7,5,1993,1994,Gable,MetalSd,MetalSd,BrkFace,246.0,3,2,PConc,5.0,4.0,1.0,6.0,750.0,1.0,0.0,300.0,4,4.0,0,1949,3.0,1.0,1,3,7,1,4.0,Attchd,1993.0,3.0,2.0,574.0,4.0,4.0,2,156,0,0.0,4.0,0,6,2010,12.371587084007746,train,1,2999.0,11
517,2276,921128030,twenty,RL,85.0,12633,2,3,Inside,2,Timber,1Story,10,5,2006,2007,Hip,MetalSd,MetalSd,BrkFace,242.0,4,2,PConc,6.0,4.0,4.0,1.0,0.0,1.0,0.0,1824.0,4,4.0,0,1824,2.0,0.0,1,4,7,1,5.0,Attchd,2006.0,3.0,3.0,932.0,4.0,4.0,2,160,0,0.0,0.0,0,9,2007,12.8790171187726,train,1,3648.0,11
518,755,903451090,seventy,RM,57.0,6876,3,3,Inside,2,IDOTRR,2Story,6,5,1927,1950,Gable,Plywood,Plywood,None,0.0,2,2,CBlock,4.0,3.0,1.0,4.0,522.0,1.0,0.0,198.0,1,4.0,0,1930,3.0,0.0,1,2,7,0,0.0,Attchd,1927.0,1.0,1.0,316.0,4.0,4.0,2,0,0,0.0,3.0,0,8,2009,11.911701584927597,train,1,2650.0,12
519,1178,533236090,hundredsixty,FV,36.0,3951,2,3,Inside,2,Somerst,2Story,10,5,1998,1999,Gable,BrkFace,MetalSd,None,0.0,4,2,PConc,5.0,4.0,2.0,4.0,128.0,6.0,842.0,0.0,4,4.0,0,2393,3.0,1.0,1,4,7,1,4.0,Attchd,1998.0,3.0,2.0,846.0,4.0,4.0,2,0,0,0.0,0.0,0,2,2008,12.751299696013497,train,1,3363.0,9
520,2636,902100110,seventy,RM,62.0,9856,3,3,Corner,2,OldTown,2Story,5,8,1900,2005,Hip,CemntBd,CmentBd,None,0.0,3,3,PConc,3.0,4.0,1.0,1.0,0.0,1.0,0.0,716.0,4,3.0,0,2014,2.0,0.0,1,2,7,0,0.0,Detchd,1900.0,1.0,2.0,624.0,4.0,4.0,2,0,0,0.0,0.0,0,6,2006,12.037653993905211,train,1,2730.0,13
521,2077,905377050,twenty,RL,84.0,17808,3,3,Inside,2,Edwards,1Story,4,5,1946,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,4.0,4.0,1.0,1.0,0.0,1.0,0.0,484.0,2,4.0,0,1242,1.0,0.0,1,2,4,0,0.0,Attchd,1946.0,1.0,1.0,336.0,4.0,4.0,0,0,0,0.0,0.0,0,7,2007,11.607326140391713,train,0,1726.0,6
522,2930,924151050,sixty,RL,74.0,9627,3,3,Inside,1,Mitchel,2Story,7,5,1993,1994,Gable,HdBoard,HdBoard,BrkFace,94.0,2,2,PConc,5.0,4.0,3.0,2.0,758.0,1.0,0.0,238.0,4,4.0,0,2000,2.0,1.0,1,2,7,1,4.0,Attchd,1993.0,3.0,3.0,650.0,4.0,4.0,2,190,0,0.0,0.0,0,11,2006,12.144197241812087,train,1,2996.0,12
523,737,903227090,fifty,RM,50.0,6000,3,3,Inside,2,BrkSide,1.5Fin,6,6,1939,1950,Gable,MetalSd,MetalSd,None,0.0,2,1,CBlock,4.0,4.0,1.0,1.0,0.0,1.0,0.0,780.0,4,2.0,0,1412,1.0,0.0,1,2,7,1,5.0,Detchd,1939.0,1.0,1.0,280.0,4.0,4.0,2,45,0,0.0,0.0,0,5,2009,11.794337924408413,train,0,2192.0,10
524,837,907126050,twenty,RL,65.0,9757,3,3,Inside,1,CollgCr,1Story,5,7,1994,1994,Gable,VinylSd,VinylSd,None,0.0,2,3,PConc,4.0,4.0,1.0,5.0,755.0,1.0,0.0,235.0,4,4.0,0,990,2.0,0.0,1,2,7,0,0.0,Attchd,1995.0,2.0,1.0,440.0,4.0,4.0,2,66,0,0.0,0.0,0,10,2009,11.870599909242044,train,1,1980.0,8
525,2086,905478140,twenty,RL,58.0,9280,3,3,Inside,2,Edwards,1Story,5,6,1951,1951,Gable,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,3.0,4.0,1.0,5.0,557.0,1.0,0.0,785.0,4,4.0,0,1342,2.0,0.0,1,2,7,0,0.0,Detchd,1951.0,1.0,1.0,256.0,4.0,4.0,2,0,0,0.0,0.0,0,4,2007,11.736069016284437,train,0,2684.0,11
526,2385,528114010,twenty,RL,120.0,14780,2,3,Corner,1,NridgHt,1Story,9,5,2005,2005,Hip,VinylSd,VinylSd,BrkFace,568.0,4,2,PConc,6.0,4.0,4.0,6.0,1505.0,1.0,0.0,363.0,4,4.0,0,1868,3.0,0.0,1,4,7,1,5.0,Attchd,2005.0,3.0,3.0,1085.0,4.0,4.0,2,354,0,0.0,0.0,0,6,2006,12.936033799212835,train,1,3736.0,9
527,189,902402130,seventy,RM,60.0,7740,3,3,Inside,2,OldTown,2Story,4,7,1910,1950,Gable,VinylSd,VinylSd,None,0.0,2,2,CBlock,3.0,4.0,1.0,1.0,0.0,1.0,0.0,622.0,3,4.0,0,1363,1.0,0.0,1,2,7,0,0.0,Detchd,1966.0,1.0,2.0,528.0,4.0,4.0,2,0,0,0.0,0.0,0,6,2010,11.740061037553975,train,1,1985.0,9
528,635,535175030,twenty,RL,80.0,9600,3,3,Inside,2,NAmes,1Story,6,6,1958,1988,Hip,Wd Sdng,Wd Sdng,BrkCmn,183.0,2,2,CBlock,4.0,4.0,1.0,3.0,620.0,2.0,620.0,0.0,3,4.0,0,1632,3.0,0.0,1,2,6,1,5.0,Attchd,1958.0,2.0,1.0,338.0,4.0,4.0,2,289,0,0.0,3.0,0,4,2009,11.842229212112828,train,0,2872.0,9
529,432,528110010,sixty,RL,97.0,13478,2,3,Corner,2,NridgHt,2Story,10,5,2008,2008,Gable,CemntBd,CmentBd,Stone,420.0,4,2,PConc,6.0,4.0,4.0,6.0,1338.0,1.0,0.0,384.0,4,4.0,0,2296,3.0,1.0,1,4,7,1,5.0,BuiltIn,2008.0,2.0,3.0,842.0,4.0,4.0,2,382,0,0.0,0.0,0,6,2009,13.021326833226556,train,1,4018.0,13
530,900,908275040,ninety,RL,65.0,10926,3,3,Inside,2,Edwards,1Story,5,5,1959,1959,Hip,VinylSd,VinylSd,BrkFace,74.0,2,2,CBlock,4.0,4.0,1.0,1.0,0.0,1.0,0.0,1678.0,2,4.0,0,1678,2.0,0.0,2,2,7,0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,0.0,0,8,2009,11.694413341015606,train,0,3356.0,16
531,966,916455070,twenty,RL,0.0,6853,2,3,Inside,2,Timber,1Story,8,5,2001,2002,Gable,VinylSd,VinylSd,BrkFace,136.0,3,2,PConc,6.0,4.0,1.0,6.0,1005.0,1.0,0.0,262.0,4,4.0,0,1296,3.0,0.0,1,3,7,0,0.0,Attchd,2001.0,3.0,2.0,471.0,4.0,4.0,2,192,0,0.0,0.0,0,6,2009,12.301382825334498,train,1,2563.0,8
532,1612,526352080,twenty,RL,85.0,10667,3,3,Inside,2,NAmes,1Story,6,6,1971,1971,Gable,MetalSd,MetalSd,BrkFace,302.0,2,2,CBlock,4.0,4.0,1.0,4.0,838.0,1.0,0.0,749.0,2,4.0,0,1587,2.0,0.0,1,2,7,1,5.0,Attchd,1971.0,1.0,2.0,525.0,4.0,4.0,2,0,0,0.0,0.0,0,3,2007,12.027543886974914,train,1,3174.0,10
533,904,909101100,fifty,RL,45.0,8212,3,3,Inside,2,Edwards,1.5Fin,5,6,1941,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,4.0,4.0,1.0,3.0,626.0,1.0,0.0,94.0,4,4.0,0,1298,1.0,0.0,1,2,7,2,5.0,Detchd,1940.0,1.0,1.0,256.0,4.0,4.0,2,84,0,0.0,0.0,0,9,2009,11.711776323715394,train,0,2018.0,9
534,2487,532351090,ninety,RM,70.0,9100,3,3,Inside,2,Sawyer,1Story,5,5,1963,1963,Gable,HdBoard,HdBoard,BrkFace,336.0,2,2,CBlock,4.0,4.0,1.0,3.0,1332.0,1.0,0.0,396.0,2,4.0,0,1728,3.0,0.0,2,2,7,0,0.0,Detchd,1963.0,1.0,2.0,504.0,4.0,4.0,2,0,0,0.0,0.0,0,11,2006,11.736069016284437,train,0,3456.0,16
535,1304,902205090,twenty,RM,50.0,6000,3,3,Inside,2,OldTown,1Story,5,6,1957,1957,Hip,BrkFace,BrkFace,None,0.0,2,2,CBlock,4.0,4.0,1.0,3.0,308.0,1.0,0.0,620.0,3,3.0,0,928,1.0,0.0,1,2,7,0,0.0,Attchd,1957.0,3.0,1.0,288.0,4.0,4.0,2,0,0,0.0,0.0,0,6,2008,11.630708500626612,train,0,1856.0,8
536,2112,906394020,sixty,RL,78.0,9316,3,3,Inside,2,CollgCr,2Story,7,5,2005,2006,Gable,VinylSd,VinylSd,None,0.0,3,2,PConc,5.0,4.0,4.0,1.0,0.0,1.0,0.0,879.0,4,4.0,0,1795,2.0,1.0,1,3,7,0,0.0,Attchd,2005.0,2.0,2.0,578.0,4.0,4.0,2,164,0,0.0,0.0,0,10,2007,12.160028707028767,train,1,2674.0,10
537,1244,535180100,twenty,RL,75.0,9464,3,3,Corner,2,NAmes,1Story,6,7,1958,1958,Hip,MetalSd,MetalSd,BrkFace,135.0,2,3,CBlock,4.0,4.0,1.0,4.0,570.0,1.0,0.0,510.0,3,4.0,0,1080,1.0,0.0,1,2,7,0,0.0,Attchd,1958.0,1.0,1.0,288.0,4.0,4.0,2,0,0,0.0,0.0,0,6,2008,11.820410164718188,train,1,2160.0,8
538,843,907175100,sixty,RL,80.0,10400,3,3,Corner,2,CollgCr,2Story,7,5,1998,1998,Gable,VinylSd,VinylSd,None,0.0,2,2,PConc,5.0,4.0,3.0,1.0,0.0,1.0,0.0,866.0,4,4.0,0,1779,2.0,1.0,1,3,7,0,0.0,Attchd,1998.0,2.0,2.0,546.0,4.0,4.0,2,198,0,0.0,0.0,0,3,2009,12.195517131590657,train,1,2645.0,9
539,2689,903430090,fifty,RM,59.0,5310,3,3,Corner,2,OldTown,1.5Fin,6,8,1910,2003,Hip,VinylSd,VinylSd,None,0.0,2,3,CBlock,4.0,3.0,1.0,1.0,0.0,1.0,0.0,485.0,3,4.0,0,1635,1.0,0.0,1,3,7,0,0.0,Attchd,1950.0,1.0,1.0,255.0,3.0,4.0,2,394,0,0.0,0.0,0,6,2006,11.669929213779893,train,0,2120.0,7
540,2753,906380170,twenty,RL,64.0,7406,3,3,Inside,2,CollgCr,1Story,7,5,2006,2006,Gable,VinylSd,VinylSd,Stone,84.0,3,2,PConc,5.0,4.0,3.0,6.0,684.0,1.0,0.0,515.0,4,4.0,0,1220,3.0,0.0,1,3,7,0,0.0,Attchd,2006.0,2.0,2.0,632.0,4.0,4.0,2,105,0,0.0,0.0,0,7,2006,12.175613438045465,train,1,2419.0,8
541,1169,533215030,hundredtwenty,FV,0.0,4538,2,3,Inside,2,Somerst,1Story,9,5,2001,2001,Gable,VinylSd,VinylSd,BrkFace,179.0,3,2,PConc,6.0,4.0,3.0,6.0,1004.0,1.0,0.0,306.0,4,4.0,0,1310,2.0,1.0,1,3,7,1,4.0,Attchd,2001.0,2.0,2.0,545.0,4.0,4.0,2,277,0,0.0,0.0,0,7,2008,12.560244459250788,train,1,2620.0,6
542,1376,904351280,hundredninety,RL,62.0,10106,3,3,Inside,2,Edwards,1.5Fin,5,7,1940,1999,Gable,Wd Sdng,Wd Sdng,None,0.0,2,3,BrkTil,4.0,4.0,1.0,5.0,351.0,3.0,181.0,112.0,3,4.0,0,1355,3.0,0.0,2,2,7,0,0.0,none,0.0,0.0,0.0,0.0,0.0,0.0,2,140,0,0.0,0.0,0,9,2008,11.755871643580617,train,0,1999.0,10
543,2503,533128030,sixty,RL,0.0,13346,2,3,CulDSac,2,NoRidge,2Story,7,5,1992,2000,Gable,HdBoard,HdBoard,None,0.0,3,2,PConc,5.0,4.0,1.0,6.0,728.0,1.0,0.0,367.0,4,4.0,0,2295,3.0,1.0,1,3,7,1,4.0,Attchd,1992.0,2.0,2.0,590.0,4.0,4.0,2,0,0,0.0,0.0,0,7,2006,12.498742259492994,train,1,3390.0,13
544,1987,902206270,seventy,RM,57.0,9639,3,3,Inside,2,OldTown,2Story,4,8,1900,1950,Gable,MetalSd,MetalSd,None,0.0,2,2,PConc,4.0,4.0,1.0,1.0,0.0,1.0,0.0,1075.0,4,4.0,0,1798,2.0,1.0,1,2,7,0,0.0,Detchd,1935.0,1.0,2.0,342.0,4.0,4.0,0,0,0,0.0,3.0,0,5,2007,11.827736204810263,train,1,2873.0,11
545,1190,534129060,twenty,RL,0.0,15387,2,3,CulDSac,2,NWAmes,1Story,7,7,1967,1967,Gable,Plywood,Plywood,None,0.0,2,2,CBlock,4.0,4.0,1.0,5.0,603.0,4.0,294.0,723.0,4,4.0,0,1620,2.0,0.0,1,3,7,1,5.0,Attchd,1967.0,1.0,2.0,578.0,4.0,4.0,2,0,0,0.0,0.0,450,8,2008,12.2783933071098,train,1,3240.0,12
546,1930,535300040,twenty,RL,75.0,10050,3,3,Inside,2,NAmes,1Story,5,5,1955,1955,Hip,MetalSd,MetalSd,None,0.0,2,2,CBlock,4.0,4.0,1.0,3.0,288.0,1.0,0.0,928.0,2,4.0,0,1216,2.0,0.0,1,2,7,0,0.0,Attchd,1955.0,2.0,1.0,336.0,4.0,4.0,2,0,0,0.0,0.0,0,8,2007,11.771436160121729,train,0,2432.0,8
547,2677,903231190,fifty,RM,0.0,6240,3,3,Inside,2,BrkSide,1.5Fin,5,4,1936,1950,Gable,MetalSd,MetalSd,None,0.0,2,2,BrkTil,5.0,4.0,1.0,1.0,0.0,1.0,0.0,896.0,3,3.0,0,1344,1.0,0.0,1,2,7,0,0.0,Detchd,1936.0,1.0,1.0,240.0,3.0,4.0,2,200,0,0.0,0.0,0,4,2006,11.652687407345388,train,1,2240.0,10
548,1256,535375160,fifty,RL,45.0,7506,3,3,Corner,2,OldTown,1.5Fin,5,8,1925,1950,Gable,VinylSd,VinylSd,None,0.0,2,3,PConc,4.0,4.0,1.0,1.0,0.0,1.0,0.0,747.0,2,4.0,0,1159,1.0,0.0,1,2,7,0,0.0,Detchd,1932.0,1.0,1.0,288.0,3.0,4.0,0,84,0,0.0,0.0,0,5,2008,11.643953727376633,train,1,1906.0,8
549,2484,531478010,twenty,RH,0.0,8900,3,3,Inside,2,SawyerW,1Story,4,4,1966,1966,Gable,HdBoard,HdBoard,None,0.0,2,2,CBlock,4.0,4.0,1.0,3.0,1056.0,1.0,0.0,0.0,2,4.0,0,1056,2.0,0.0,1,2,7,0,0.0,Detchd,1966.0,1.0,1.0,384.0,4.0,4.0,2,0,0,0.0,3.0,0,11,2006,11.580584113444043,train,1,2112.0,7
